BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,EdgeCount,Indegree,NeighborhoodConnectivity,Outdegree
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.261902069,0,1,0,96,1
0,0.295709908,0.166666667,3,0,204,3
0,0.261902069,0,1,0,96,1
0,0.270972271,0.166666667,3,0,120.6666667,3
0,0.262050238,0,3,0,94.66666667,3
0,0,0.054347826,24,24,104.3333333,0
0,0.261961317,0,2,0,130,2
0,0.261961317,0,2,0,130,2
0,0.262139219,0,3,0,109,3
0,0.261961317,0,2,0,130,2
0,0.262050238,0,3,0,94.66666667,3
0,0.271480483,0,2,0,119,2
0,1,0,1,0,32,1
0,0.284765769,0,2,0,87.5,2
0,1,0,1,0,34,1
0,1,0,1,0,34,1
0,1,0,1,0,34,1
0,1,0,1,0,34,1
0.055918058,0.33175695,0.044444444,10,5,152.3,5
0,0.261635789,0,7,0,45.85714286,7
0,1,0,1,0,34,1
0,1,0,2,0,176.5,2
0,0.273113208,0,1,0,83,1
0,0.273177636,0,2,0,134.5,2
0,0.273113208,0,1,0,83,1
0,0.390556492,0.15483871,31,0,190.7741935,31
0,0.332376579,0.166666667,12,0,136.8333333,12
0,0.300311203,0.5,2,0,109,2
0,0.315402424,0.166666667,3,0,170.6666667,3
0,1,0,1,0,7,1
0,0.271035693,0,4,0,63.75,4
0.303310707,0.406815387,0.077589078,78,1,136.7435897,77
0,0.313438896,0.053571429,8,0,111.25,8
0,0.388916877,0.128676471,17,0,211.2352941,17
0,0,0.03030303,12,12,99.33333333,0
0.015652843,0.302495753,0.152631579,20,12,119.55,8
0,0,0.5,3,3,178.3333333,0
0,0,0.119047619,15,15,224.0666667,0
0,0,0.177777778,10,10,173.4,0
0,0,0.25,5,5,203.8,0
0,0,0.178571429,8,8,183.625,0
0,0,0.083333333,4,4,254.75,0
0,0,0.053571429,8,8,206,0
0.232996924,0.247355487,0.05952381,21,18,122.4761905,3
0,0.248311354,0,2,0,40.5,2
0,0.313099905,0,7,0,92.28571429,7
0,0.24825812,0,1,0,67,1
0,0.400587828,0.111616162,45,0,152.6444444,45
0,0.298993029,0,1,0,173,1
0,0.290626176,0,1,0,352,1
0,0.397938144,0.077389277,66,0,134.3939394,66
0,0,0.2,6,6,128.8333333,0
0,0.254981834,0,1,0,67,1
0,0.254981834,0,1,0,67,1
0,0.281717553,0,2,0,88,2
0,1,0,1,0,69,1
0,1,0,1,0,69,1
0,1,0,1,0,69,1
0,1,0,1,0,69,1
0,1,0,1,0,69,1
0,0.282026303,0,4,0,57.5,4
0,0.301366298,0,2,0,109,2
0,1,0,1,0,11,1
0,0.218903592,0,2,0,22.5,2
0,0.296999231,0,2,0,159.5,2
0,1,0,1,0,147,1
0,1,0,1,0,147,1
0,0.288095534,0,2,0,129.5,2
0,0.344950849,0.166666667,4,0,229.75,4
0,0.323961393,0.083333333,4,0,148,4
0,0,0.154545455,11,11,209,0
0,0.327396098,0.166666667,3,0,164,3
0,0.318788713,0,2,0,183,2
0,0.303062026,0.033333333,6,0,128,6
0,0.284800787,0,7,0,69.57142857,7
0,1,0,1,0,55,1
0,0.283563823,0,7,0,87.85714286,7
0,0,0,2,2,4,0
0,1,0,1,0,2,1
0,1,0,1,0,9,1
0,0.258915595,0,1,0,58,1
0,0.313523758,0,2,0,142.5,2
0,0.356417359,0.081818182,11,0,154.5454545,11
0,0.27476569,0,2,0,68,2
0,0.259786876,0,2,0,135,2
0,0.310455764,0.5,2,0,181.5,2
0,1,0,1,0,149,1
0,0.329070759,0.083333333,4,0,156.75,4
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,0.337609329,0.233333333,6,0,260.1666667,6
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,0.259786876,0,2,0,135,2
0,0.345774858,0.102206736,42,0,129.0952381,42
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,0.320997921,0.033333333,6,0,149.6666667,6
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,0.238296121,0,1,0,38,1
0,0.396575342,0.064504505,75,0,112.08,75
0,0.404895105,0.066818961,103,0,98.80582524,103
0,0.358292079,0.095798319,35,0,107.3428571,35
0,1,0,1,0,26,1
0,0.302863868,0.033333333,6,0,70,6
0,0.349637681,0.071428571,7,0,181.5714286,7
0,0.35554191,0.089285714,8,0,172.875,8
0,0.32888384,0.166666667,3,0,163,3
0,0.307284065,0,1,0,202,1
0,0.374817932,0.154761905,21,0,181.8571429,21
0,1,0,1,0,54,1
0,0.666666667,0,1,0,29,1
0,0.666666667,0,1,0,29,1
0,0.304416404,0,6,0,96.16666667,6
0,0.666666667,0,1,0,29,1
0,0.666666667,0,1,0,29,1
0,0.257019199,0,2,0,70.5,2
0,0.38318994,0.119487909,38,0,138.1578947,38
0,1,0,3,0,18,3
0,0.378060725,0.109195402,30,0,160.9,30
0,0.292092319,0,2,0,73,2
0,0,0.137362637,14,14,166.5,0
0,0.291981846,0,1,0,132,1
0,0,0.072727273,11,11,151.7272727,0
0,0.34779997,0.072727273,11,0,131.1818182,11
0,0.233397158,0,1,0,86,1
0,0.233397158,0,1,0,86,1
0,0.233397158,0,1,0,86,1
0,0.233397158,0,1,0,86,1
0,0,0.133333333,6,6,175,0
0,0,0.214285714,7,7,173.2857143,0
0,0.300857366,0.166666667,4,0,141.5,4
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,0.312719417,0,2,0,262.5,2
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,0.264262894,0.05,5,0,85.4,5
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,1,0,2,0,262,2
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,1,0,1,0,193,1
0,0.379485499,0.089339339,37,0,154.5135135,37
0,0.297456974,0,1,0,190,1
0,0.297456974,0,1,0,190,1
0,0.324278913,0.071428571,7,0,127.8571429,7
0,0.378493218,0.147950089,34,0,155.6764706,34
0,0,0.181818182,11,11,198.6363636,0
0,0.330196749,0.159090909,12,0,144.75,12
0,0.423013699,0.083022774,70,0,159.2714286,70
0,0.314545701,0,2,0,219,2
0,0.323644494,0.030797101,24,0,69.5,24
0,0.318219291,0.015151515,12,0,87.83333333,12
0,1,0,1,0,144,1
0,0.408177652,0.121975806,32,0,198.59375,32
0,0.388851578,0.041182502,77,0,94.83116883,77
0.201720138,0.326102268,0.071428571,16,13,114.6,3
0,0.211738892,0,3,0,91.33333333,3
0,0.319845325,0.15,5,0,244,5
0,0.278064594,0,2,0,124.5,2
0,0.423477784,0.094850949,82,0,151.3414634,82
0.00192566,1,0.296703297,14,13,279.7857143,1
0,1,0,2,0,98.5,2
0,0.255911602,0,2,0,217,2
0,1,0,2,0,92,2
0,0.404047453,0.079183673,50,0,156.54,50
7.53E-04,1,0.225,16,15,228.5625,1
0,0,0.333333333,6,6,389,0
0,0,0.255555556,10,10,307.8,0
0,0,0.25,8,8,276.75,0
0.079955956,0.366994293,0.188405797,25,17,179.9583333,8
0,0,0.178571429,8,8,223,0
0,0,0.181818182,11,11,200.7272727,0
0,0,0.166666667,4,4,339.5,0
0,0,0.181318681,14,14,224.5714286,0
0,0.349005425,0.1,5,0,170,5
0,0.287024414,0,7,0,35.28571429,7
0,1,0,1,0,21,1
0,1,0,2,0,176,2
3.09E-05,1,0.194444444,9,8,154.2222222,1
0,1,0,2,0,47,2
0,0.327164854,0.090909091,12,0,118.8333333,12
0,0.270497547,0,1,0,62,1
0,0.270497547,0,1,0,62,1
0,0.270529144,0.5,2,0,196.5,2
0,0.270497547,0,1,0,62,1
0,0.270592359,0,2,0,81,2
0.262941911,0.335896692,0.119047619,15,11,168.5333333,4
0,0.331852701,0.083333333,13,0,152.8461538,13
0,0.304776944,0.166666667,7,0,146.5714286,7
0,1,0,1,0,28,1
0,0,0.055555556,9,9,123.7777778,0
0,1,0,1,0,331,1
0,0.327072447,0.049450549,14,0,111.9285714,14
0,0.306187203,0.047619048,7,0,132.5714286,7
0,1,0,1,0,331,1
0,0.318000824,0.19047619,7,0,218.8571429,7
0.197351114,0.244585314,0.1125,16,15,148.5625,1
0,0.375730045,0.131666667,25,0,183.08,25
0,1,0,5,0,108.6,5
0,1,0,2,0,198.5,2
0,1,0,1,0,331,1
0,0,0,3,3,156.3333333,0
0,0,0,3,3,90,0
0,0,0,2,2,128,0
0,0,0.05,5,5,240.6,0
0,0,0,1,1,160,0
0,0.302824268,0,1,0,204,1
0,0.346136601,0.333333333,3,0,266.3333333,3
0,0.296656846,0,2,0,125,2
0,0.27532097,0,1,0,146,1
0,0.27532097,0,1,0,146,1
0,1,0,1,0,100,1
0,1,0,1,0,100,1
0,1,0,1,0,100,1
0,1,0,1,0,100,1
0,1,0,1,0,100,1
0,1,0,1,0,100,1
0,1,0,1,0,100,1
0,1,0,1,0,100,1
0,1,0,1,0,100,1
0,1,0,1,0,100,1
0,0.240199129,0,1,0,11,1
0,0.278700361,0,1,0,121,1
0,0.289263421,0,1,0,78,1
0,1,0,1,0,14,1
0,0,0.05,5,5,199.6,0
0,1,0,1,0,17,1
0,0,0.1,6,6,174,0
0,0,0.1,6,6,134.8333333,0
0,0.32865049,0.053030303,12,0,111.5833333,12
0,0.244458518,0,1,0,58,1
0,0.244510135,0,2,0,44,2
0,0.244458518,0,1,0,58,1
0,1,0,1,0,42,1
0,0.237709124,0,1,0,35,1
0,0.237709124,0,1,0,35,1
0,0.261222648,0,1,0,93,1
0,0.344591579,0.047619048,7,0,142.1428571,7
0,0.409766454,0.165384615,40,0,155.025,40
0,0.293647775,0.133333333,6,0,128.8333333,6
0,1,0,1,0,71,1
0,0.341693715,0.025641026,13,0,115.6923077,13
0,1,0,1,0,71,1
0,0.403063,0.084042947,74,0,130.2027027,74
0,0.34974328,0.157894737,19,0,168.5789474,19
0,0,0.102941176,17,17,180.1176471,0
0,0.422396498,0.063924051,80,0,140.425,80
0,0.402992866,0.125956284,61,0,138.8688525,61
0,0.53376354,0.040460942,618,0,111.4417476,618
0,0,0.2,5,5,318,0
0,0,0.098484848,12,12,195.6666667,0
0,0,0.117647059,18,18,196.3333333,0
0,0.393008654,0.061981982,75,0,108.16,75
0,0,0.277777778,10,10,233.8,0
0,0.363807729,0.116923077,26,0,141.3076923,26
0,0.405462185,0.156976744,44,0,204.6363636,44
0,0.34402852,0.14619883,19,0,149.3684211,19
0,0.245859873,0,1,0,67,1
0,0.373668925,0.133986928,18,0,179.1666667,18
0,0.351281662,0.160130719,18,0,190.7222222,18
0,0.333910035,0.214285714,7,0,162.7142857,7
0,0.339938353,0.214285714,15,0,144.8666667,15
0,0.263601184,0,1,0,78,1
0,0.364781855,0.076923077,13,0,172.2307692,13
0,0.292645944,0.5,2,0,93.5,2
0,0.29260897,0,1,0,87,1
0,0.29260897,0,1,0,87,1
0,0.29260897,0,1,0,87,1
0,0.362952515,0.14047619,21,0,152.2380952,21
0,0.234555398,0,1,0,74,1
0,0.234555398,0,1,0,74,1
0,0.234555398,0,1,0,74,1
0,0.297648117,0.166666667,3,0,86,3
0,0.340538156,0.5,2,0,327,2
0,1,0,1,0,121,1
0,0.322517755,0,3,0,179.6666667,3
0,1,0,1,0,121,1
0,1,0,1,0,121,1
0,0.36501182,0.1125,16,0,183.5625,16
0,0.34974328,0,3,0,280.6666667,3
0,0,0.090909091,11,11,112.2727273,0
0,0.340488092,0,1,0,533,1
0,0.364954302,0.05026455,28,0,97.35714286,28
0,0.25408667,0,1,0,16,1
0,0.365126912,0.04048583,39,0,103.2564103,39
0,0.188185585,0,1,0,48,1
0,0.188185585,0,1,0,48,1
0,0.345671642,0.119047619,7,0,262.4285714,7
0,1,0,1,0,72,1
0,1,0,1,0,71,1
0,0.321175981,0,5,0,125.4,5
0,1,0,1,0,62,1
0,1,0,1,0,62,1
0,0.308429884,0.166666667,3,0,220.6666667,3
0,0.229739113,0,1,0,59,1
0,0.229739113,0,1,0,59,1
0,0.176094891,0,1,0,26,1
0,0.176094891,0,1,0,26,1
0,0.259031428,0,1,0,67,1
0,0.259031428,0,1,0,67,1
0,1,0,1,0,40,1
0,0.360523039,0.03030303,22,0,104.0909091,22
0,1,0,1,0,22,1
0,0.336530078,0.166666667,3,0,216,3
0,0.209744611,0,1,0,96,1
0,0.209744611,0,1,0,96,1
0,0.209744611,0,1,0,96,1
0,0.222521138,0,1,0,63,1
0,0.310663984,0,4,0,75,4
0,0.306187203,0,3,0,148.6666667,3
0.369073674,0.321706504,0.25,8,1,155,7
0,0.370204604,0.223809524,15,0,183.6,15
0,0.35391198,0.081699346,18,0,136.6111111,18
0,0.326611197,0.066666667,6,0,186.1666667,6
0,0.321443442,0.089285714,8,0,148.625,8
0,0.330149679,0.069444444,9,0,175.8888889,9
0,1,0,1,0,56,1
0,0.333621435,0.141666667,16,0,115.5,16
0,0.294169948,0.15,5,0,236,5
0,0.288670074,0,2,0,218.5,2
0,1,0,1,0,48,1
0,1,0.5,2,0,12.5,2
0,1,0,1,0,21,1
0.100571492,0.335701856,0.121212121,12,3,134.5,9
0,1,0,1,0,21,1
0,1,0,1,0,100,1
0,1,0,2,0,90.5,2
0,1,0,1,0,100,1
0,0.357616916,0.04244898,50,0,105.12,50
0,0,0,1,1,50,0
0,0.357186922,0.119047619,7,0,186.8571429,7
0,1,0,1,0,41,1
0,0.273467942,0,5,0,96.6,5
0,0.358569438,0.175824176,14,0,133.2857143,14
0,0.287701863,0,3,0,130,3
0,0.666666667,0,1,0,77,1
0,0.666666667,0,1,0,77,1
0,0.666666667,0,1,0,77,1
0,0.666666667,0,1,0,77,1
0,0.666666667,0,1,0,77,1
0,0.279103398,0,2,0,128,2
0,0.666666667,0,1,0,77,1
0,0.337412587,0.066666667,16,0,109.875,16
0,0.283788751,0,1,0,119,1
0,0.293275928,0,3,0,132.3333333,3
0,0,0.2,6,6,167.3333333,0
0,0.327211077,0.3,5,0,162,5
0,0.302745098,0.1,6,0,132,6
0,0.305299235,0.166666667,3,0,181.6666667,3
0,1,0,1,0,175,1
0,1,0,1,0,175,1
0,1,0,1,0,175,1
0,0.236688809,0,4,0,99,4
0,0.236761398,0,5,0,96.2,5
0,1,0,1,0,175,1
0,1,0,1,0,175,1
0,0.23952839,0,2,0,110.5,2
0,0.392875318,0.061748196,87,0,116.7126437,87
0,0.307406424,0,6,0,141.1666667,6
0,1,0,1,0,82,1
0,0.236471309,0,1,0,48,1
0,0.236471309,0,1,0,48,1
0,0.236471309,0,1,0,48,1
0,0.36232791,0.05026455,28,0,112.2857143,28
0.002858351,0.294454337,0.113636364,12,6,144.9166667,6
0,0.236471309,0,1,0,48,1
0,0.33810219,0,5,0,151.8,5
0,0.259553962,0,4,0,111.5,4
0,1,0,1,0,149,1
0,0.341693715,0.083333333,4,0,198,4
0,0.261961317,0,3,0,118.3333333,3
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,0.343263673,0.148351648,14,0,184.5,14
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,1,0,1,0,149,1
0,0.312339852,0.5,2,0,195,2
0,0.297342406,0.083333333,4,0,171.75,4
0,0.280217786,0,1,0,141,1
0,0.298146241,0,4,0,114.25,4
0,0.312592793,0.071428571,8,0,172.125,8
0,0.398211829,0.215686275,18,0,223.6666667,18
0,0.329587482,0.233333333,6,0,181,6
0,0.323418517,0.066666667,6,0,196.5,6
0,0.324870248,0.060606061,12,0,127,12
0,0.35391198,0.118181818,11,0,177.1818182,11
0,0.283893111,0,1,0,98,1
0,0.302389346,0.5,2,0,173,2
0,0.23220373,0,1,0,44,1
0,0.290516809,0,2,0,62,2
0,1,0,1,0,82,1
0,1,0,1,0,82,1
0,1,0,2,0,43.5,2
0,0,0,5,5,73,0
0,0.289030326,0.033333333,6,0,90.5,6
0,0.369260204,0.08968254,36,0,108.4166667,36
0,0.326151246,0.142857143,7,0,162.8571429,7
0,0.287523277,0,1,0,248,1
0,0,0.041666667,9,9,104.7777778,0
0,0.331140978,0.054545455,11,0,114.9090909,11
0,0.302626421,0,8,0,74,8
0,1,0,1,0,30,1
0,1,0,1,0,30,1
0,0.350484262,0.188888889,10,0,181.6,10
0,0.343060287,0.141538462,26,0,128.6153846,26
0,0.299495668,0,1,0,147,1
0,0.353318078,0.083333333,13,0,121.4615385,13
0,1,0,1,0,65,1
0,0.351121892,0.311111111,10,0,192.8,10
0,1,0,1,0,65,1
0,0.266145714,0,1,0,89,1
0,1,0,1,0,73,1
0,1,0,1,0,73,1
0,1,0,1,0,73,1
0,0.399035148,0.080538302,70,0,132.5142857,70
0,0.199741268,0,2,0,36.5,2
0,0.460361613,0.090274084,238,0,142.012605,238
0,0,0,2,2,119.5,0
0.003032415,0.271426896,0.095238095,7,5,183.4285714,2
0.052692843,0.329866059,0.179487179,13,7,223.8461538,6
0,0,0.134615385,13,13,160.1538462,0
0.023250336,0.298324742,0.166666667,16,12,159.0625,4
0,0,0.166666667,4,4,210.25,0
0.00321346,0.329913068,0.191666667,16,1,146.375,15
0.575534453,0.294529262,0.045833333,16,8,102.375,8
0,0,0.033333333,6,6,127.3333333,0
0,0.325784217,0,1,0,395,1
0,0.340538156,0.166666667,3,0,253.3333333,3
0,0.325784217,0,1,0,395,1
0,0.326013514,0.066666667,6,0,120.1666667,6
0,0.305984939,0,1,0,231,1
0,0.28978979,0,1,0,67,1
0,0.332472007,0.044973545,28,0,82.35714286,28
0,0.284976006,0.166666667,4,0,74.75,4
0,0.307202547,0.333333333,3,0,148,3
0,0.321042418,0.180555556,9,0,127.3333333,9
0,0.405036726,0.104713805,55,0,161.9454545,55
0,0.374151858,0.455555556,10,0,223.3,10
0,0.199672386,0,1,0,35,1
0,0.324961414,0.333333333,3,0,195.3333333,3
0,0.31630702,0.044444444,10,0,86.2,10
0,0.315359477,0.166666667,3,0,141.3333333,3
0,0.346395453,0.404761905,7,0,271.5714286,7
0,0.309501537,0,1,0,227,1
0,0.309501537,0,1,0,227,1
0,0.323328214,0.5,3,0,262,3
0,0.363693467,0.127956989,31,0,120.483871,31
0,0.250622227,0,1,0,52,1
0,0.247568145,0,1,0,61,1
0,0.247568145,0,1,0,61,1
0,0.307161804,0,2,0,180.5,2
0,0.328370906,0.5,3,0,193.6666667,3
0,0.298492074,0,1,0,164,1
0,0,0,1,1,105,0
0,0.298492074,0,1,0,164,1
0,0.334924078,0.166666667,4,0,210.25,4
0,0,0,3,3,209.6666667,0
0,0,0.1,5,5,110.8,0
0,0,0,3,3,147.3333333,0
1.77E-04,0.271426896,0.15,5,3,185.6,2
0,0,0.166666667,4,4,177.25,0
0,0,0,3,3,114.6666667,0
0,0,0.133333333,6,6,160.6666667,0
0,0,0,2,2,309,0
0,0.406958355,0.183265306,50,0,180.5,50
0,0.459980139,0.060228252,216,0,133.5277778,216
0,0.338844184,0.115384615,13,0,128.2307692,13
0,0.366339766,0.285714286,7,0,262.4285714,7
0,0.312634989,0,1,0,332,1
0,0.355869699,0.395604396,14,0,248.8571429,14
0,0.325875897,0.071428571,7,0,126.7142857,7
0,0.36352221,0.137362637,14,0,171.5,14
0,0.312634989,0,1,0,332,1
0,0.312634989,0,1,0,332,1
0,0.322248504,0.166666667,6,0,177.8333333,6
0,1,0,1,0,33,1
0,0.300974659,0.033333333,6,0,93.83333333,6
0,0.310123192,0.088888889,10,0,111.9,10
0,0.269584449,0,1,0,80,1
0,0.269584449,0,1,0,80,1
0,0.339589443,0.277777778,9,0,212.2222222,9
0,0.269584449,0,1,0,80,1
0,0.389309128,0.133107089,52,0,138.7692308,52
0,0.392010833,0.087765957,48,0,143.5625,48
0,0.323283082,0.098484848,12,0,121.5833333,12
0,0.309129738,0.25,4,0,125.25,4
0,0.282922062,0.5,2,0,83.5,2
0,0.382746653,0.1271777,42,0,136.4285714,42
0,0.302349869,0.047619048,7,0,119.7142857,7
0,0.278198198,0,1,0,194,1
0,0.249515191,0,2,0,43,2
0,0.272214386,0,1,0,109,1
0,0.358680502,0.105,25,0,140.52,25
0,0,0,5,5,97.4,0
0,0.272214386,0,1,0,109,1
0,0.285820067,0.5,2,0,126,2
0,0.272214386,0,1,0,109,1
0,0.315789474,0.416666667,4,0,173.25,4
0,0.293685011,0,1,0,260,1
0,1,0,3,0,25,3
0,0,0,3,3,57.66666667,0
0,0.378616969,0.121052632,20,0,195.7,20
0,0.287988063,0,2,0,153,2
0,0.273242095,0,1,0,160,1
0,0.312930685,0.125,8,0,130.375,8
0,0.320997921,0.25,8,0,141.375,8
0,0.368848543,0.043543544,37,0,150.1621622,37
0,0.35603382,0.121212121,12,0,185.75,12
0,0,0.047619048,7,7,143.7142857,0
0,0.273242095,0,1,0,160,1
0,1,0,1,0,49,1
0,0.349954669,0.15,5,0,270.2,5
0,1,0,1,0,49,1
0,0.363351114,0.112612613,37,0,128.0810811,37
0,0.399035148,0.093093093,37,0,129.2162162,37
0,0.307324841,0,3,0,113,3
0,0.305863708,0,2,0,181,2
0,1,0,1,0,22,1
0,0.34764335,0.211111111,10,0,193.4,10
0,0.436264357,0.117361657,124,0,146.6048387,124
0,0,0,1,1,124,0
0,0.338151555,0.267857143,8,0,169.75,8
0,0.234122168,0.5,3,2,41,1
0,0.365761213,0.126190476,21,0,181.9047619,21
0,0.285502959,0,1,0,148,1
0,1,0,1,0,186,1
0,1,0,1,0,186,1
0,0.409042741,0.06656426,63,0,155.6825397,63
0,0,0.047619048,7,7,118.7142857,0
0,0.367385787,0.3,5,0,443.6,5
0,0.296163683,0.5,2,0,150.5,2
0,0.251029699,0,3,0,173.3333333,3
0,0.311039484,0.053571429,8,0,86.5,8
0,0.278064594,0.333333333,3,0,84,3
0,1,0,2,0,198.5,2
0,0.345408468,0.2,15,0,159.5333333,15
0,0,0,2,2,8.5,0
0,1,0,1,0,66,1
0,1,0,2,0,198.5,2
0,1,0,1,0,83,1
0,0.25596817,0,3,0,143,3
0,1,0,1,0,83,1
0,1,0,1,0,83,1
0,1,0,1,0,83,1
0,0.306511382,0.083333333,4,0,103,4
0,0.269647223,0,1,0,140,1
0,0.354616445,0.043792517,49,0,92.04081633,49
0,0.288670074,0,1,0,118,1
0,0.311835196,0.166666667,6,0,144.5,6
0,0.259757739,0,1,0,59,1
0,0.231947922,0,1,0,52,1
0,0.231947922,0,1,0,52,1
0,0.243456323,0,1,0,55,1
0,0.243456323,0,1,0,55,1
0,0.248898442,0,1,0,93,1
0,1,0,1,0,56,1
0,0.330196749,0.111111111,9,0,199.3333333,9
0,0.286633663,0,2,0,229.5,2
0,0.291247485,0.166666667,3,0,135,3
0,1,0,1,0,56,1
0,0.268179713,0,1,0,74,1
0,0.268179713,0,1,0,74,1
0,0.268179713,0,1,0,74,1
0,0.287309267,0,1,0,309,1
0,0.399103912,0.095748134,79,0,141.5189873,79
0,0.34088902,0.096153846,13,0,127.2307692,13
0,0.30582332,0,1,0,193,1
0,0.404117955,0.129268293,41,0,159.0243902,41
0,0.343977425,0.066666667,6,0,147.1666667,6
0,0.310830761,0,3,0,178.6666667,3
0,0.336530078,0.188888889,10,0,220.5,10
0,0.290407524,0,1,0,291,1
0,0.323870787,0,2,0,345,2
0,0.290407524,0,1,0,291,1
0,0.313015272,0,2,0,226.5,2
0,0.290407524,0,1,0,291,1
0,0.290407524,0,1,0,291,1
0,0.38612871,0.102631579,20,0,163.65,20
0,0.325555243,0.133333333,10,0,190.4,10
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,0.352296927,0.162337662,22,0,134.9090909,22
0,0.288274832,0.083333333,4,0,82.5,4
0,0.222713722,0,1,0,75,1
0,0.356911697,0.173076923,13,0,171.5384615,13
0,0.333477322,0.232142857,8,0,168,8
0,0.238369699,0,1,0,58,1
0,0.238369699,0,1,0,58,1
0,1,0,1,0,47,1
0,1,0,1,0,47,1
0,0.328464048,0.566666667,6,0,142.8333333,6
0,0.378184193,0.055487805,41,0,131.0487805,41
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32033195,0.5,2,0,275.5,2
0,0.325280899,0,3,0,324,3
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32033195,0.5,2,0,249.5,2
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.32028765,0,1,0,387,1
0,0.345310869,0.134615385,13,0,176.3846154,13
0,0.287344913,0,1,0,138,1
0,0.362781955,0.090643275,19,0,177.5263158,19
0,0.287344913,0,1,0,138,1
0,0.666666667,0,1,0,24,1
0,0.666666667,0,1,0,24,1
0,0.666666667,0,1,0,24,1
0,0.666666667,0,1,0,24,1
0,0.666666667,0,1,0,24,1
0,0.262050238,0.166666667,3,0,94.66666667,3
0,0.298107865,0,3,0,83.66666667,3
0,1,0,1,0,39,1
0,1,0,1,0,39,1
0,0.337904873,0.033333333,6,0,170.3333333,6
0,1,0,1,0,1,1
0,0,0,1,1,1,0
0,0.289934902,0,2,0,83,2
0,0.313269309,0.5,2,0,129.5,2
0,0.289862328,0,1,0,114,1
0,0.291394061,0,3,0,102,3
0,0.294731484,0.333333333,3,0,203,3
0,0.371868979,0.223723724,37,0,165.7297297,37
0,0.269396301,0,1,0,60,1
0,1,0,1,0,92,1
0,1,0,1,0,92,1
0,0.286633663,0,2,0,247.5,2
0,1,0,1,0,92,1
0,0.374091423,0.319444444,9,0,274.4444444,9
0,0.27372651,0,1,0,66,1
0,0.320642392,0.5,2,0,365,2
0,1,0,1,0,331,1
0,0.293016194,0.333333333,3,0,400.3333333,3
0,0.255883328,0,2,0,310.5,2
0,1,0,1,0,331,1
0,1,0,2,0,202.5,2
0,0.285855344,0.166666667,3,0,190.6666667,3
0,1,0,1,0,331,1
0,1,0,1,0,331,1
0,0.35990676,0.093406593,14,0,185.7857143,14
0,1,0,1,0,331,1
0,1,0,2,0,263,2
0,1,0,2,0,206,2
0,0.277997839,0,1,0,105,1
0,0.327674024,0.071428571,8,0,143.125,8
0,1,0,1,0,81,1
0,0.302626421,0.5,2,0,197.5,2
0,1,0,1,0,81,1
0,1,0,1,0,81,1
0,0.288274832,0,5,0,84.6,5
0,1,0,1,0,81,1
0,1,0,1,0,81,1
0,1,0,2,0,101,2
0,0.382556987,0.191397849,31,0,167.3225806,31
0,0.365588003,0.25,5,0,271.2,5
0,0.303697876,0,1,0,207,1
0,0.320598007,0,1,0,399,1
0,0.331046312,0.3,5,0,211.6,5
0,0.320598007,0,1,0,399,1
0,0.346862363,0.102564103,13,0,153.3846154,13
0,0.374939291,0.130952381,36,0,170.5277778,36
0,0.320598007,0,1,0,399,1
0,0.325967628,0.5,3,0,293.3333333,3
0,0.354507883,0.280952381,15,0,185.9333333,15
0,0.206915036,0,1,0,67,1
0,0.206970509,0,2,0,115.5,2
0,0.336676843,0.1,6,0,191.8333333,6
0,0.34691432,0.147058824,18,0,142.1111111,18
0,1,0,1,0,74,1
0,1,0,1,0,74,1
